,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
62,BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,"Omaha, Nebraska",2010-02-16,0001067983,1839,https://www.nyse.com/quote/XNYS:BRK.B,/wiki/Berkshire_Hathaway,"/wiki/Omaha,_Nebraska",40,Financials,4020,Financial Services ,402010, Financial Services,40201030,Multi-Sector Holdings,"A company with significantly diversified holdings across three or more sectors, none of which contributes a majority of profit and/or sales. Stakes held are predominantly of a non-controlling nature. Includes diversified financial companies where stakes held are of a controlling nature. Excludes other diversified companies classified in the Industrials Conglomerates Sub-Industry."
63,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,"Richfield, Minnesota",1999-06-29,0000764478,1966,https://www.nyse.com/quote/XNYS:BBY,/wiki/Best_Buy,"/wiki/Richfield,_Minnesota",25,Consumer Discretionary,2550,Consumer Discretionary Distribution & Retail ,255040,Specialty Retail,25504020,Computer & Electronics Retail,"Owners and operators of consumer electronics, computers, video and related products retail stores."
64,BIO,Bio-Rad,Health Care,Life Sciences Tools & Services,"Hercules, California",2020-06-22,0000012208,1952,https://www.nyse.com/quote/XNYS:BIO,/wiki/Bio-Rad,"/wiki/Hercules,_California",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352030,Life Sciences Tools & Services,35203010,Life Sciences Tools & Services,"Companies enabling the drug discovery, development and production continuum by providing analytical tools, instruments, consumables & supplies, clinical trial services and contract research services. Includes firms primarily servicing the pharmaceutical and biotechnology industries."
65,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,"Minneapolis, Minnesota",2021-08-30,0000842023,1976,https://www.nasdaq.com/market-activity/stocks/tech,/wiki/Bio-Techne,"/wiki/Minneapolis,_Minnesota",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352030,Life Sciences Tools & Services,35203010,Life Sciences Tools & Services,"Companies enabling the drug discovery, development and production continuum by providing analytical tools, instruments, consumables & supplies, clinical trial services and contract research services. Includes firms primarily servicing the pharmaceutical and biotechnology industries."
66,BIIB,Biogen,Health Care,Biotechnology,"Cambridge, Massachusetts",2003-11-13,0000875045,1978,https://www.nasdaq.com/market-activity/stocks/biib,/wiki/Biogen,"/wiki/Cambridge,_Massachusetts",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352010,Biotechnology,35201010,Biotechnology,"Companies primarily engaged in the research, development, manufacturing and/or marketing of products based on genetic analysis and genetic engineering.  Includes companies specializing in protein-based therapeutics to treat human diseases. Excludes companies manufacturing products using biotechnology but without a health care application."
67,BLK,BlackRock,Financials,Asset Management & Custody Banks,"New York City, New York",2011-04-04,0001364742,1988,https://www.nyse.com/quote/XNYS:BLK,/wiki/BlackRock,"/wiki/New_York_City,_New_York",40,Financials,4020,Financial Services ,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts.  Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities. "
68,BX,Blackstone,Financials,Asset Management & Custody Banks,"New York City, New York",2023-09-18,0001393818,1985,https://www.nyse.com/quote/XNYS:BX,/wiki/Blackstone_Inc.,"/wiki/New_York_City,_New_York",40,Financials,4020,Financial Services ,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts.  Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities. "
69,BA,Boeing,Industrials,Aerospace & Defense,"Arlington, Virginia",1957-03-04,0000012927,1916,https://www.nyse.com/quote/XNYS:BA,/wiki/Boeing,"/wiki/Arlington,_Virginia",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
70,BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Norwalk, Connecticut",2009-11-06,0001075531,1996,https://www.nasdaq.com/market-activity/stocks/bkng,/wiki/Booking_Holdings,"/wiki/Norwalk,_Connecticut",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301020,"Hotels, Resorts & Cruise Lines","Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
71,BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,"Auburn Hills, Michigan",2011-12-19,0000908255,1880,https://www.nyse.com/quote/XNYS:BWA,/wiki/BorgWarner,"/wiki/Auburn_Hills,_Michigan",25,Consumer Discretionary,2510,Automobiles & Components,251010,Automobile Components,25101010,Automotive Parts & Equipment,Manufacturers of parts and accessories for  automobiles and motorcycles. Excludes companies classified in the Tires & Rubber Sub-Industry.
72,BXP,Boston Properties,Real Estate,Office REITs,"Boston, Massachusetts",2006-04-03,0001037540,1970,https://www.nyse.com/quote/XNYS:BXP,/wiki/Boston_Properties,"/wiki/Boston,_Massachusetts",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601040,Office REITs,60104010,Office REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of office properties."
73,BSX,Boston Scientific,Health Care,Health Care Equipment,"Marlborough, Massachusetts",1995-02-24,0000885725,1979,https://www.nyse.com/quote/XNYS:BSX,/wiki/Boston_Scientific,"/wiki/Marlborough,_Massachusetts",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
74,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,"New York City, New York",1957-03-04,0000014272,1989 (1887),https://www.nyse.com/quote/XNYS:BMY,/wiki/Bristol_Myers_Squibb,"/wiki/New_York_City,_New_York",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352020,Pharmaceuticals,35202010,Pharmaceuticals,"Companies engaged in the research, development or production of pharmaceuticals. Includes veterinary drugs."
75,AVGO,Broadcom Inc.,Information Technology,Semiconductors,"Palo Alto, California",2014-05-08,0001730168,1961,https://www.nasdaq.com/market-activity/stocks/avgo,/wiki/Broadcom_Inc.,"/wiki/Palo_Alto,_California",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
76,BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,"Lake Success, New York",2018-06-18,0001383312,1962,https://www.nyse.com/quote/XNYS:BR,/wiki/Broadridge_Financial_Solutions,"/wiki/Lake_Success,_New_York",20,Materials,2020,Commercial  & Professional Services,202020,Professional Services,20202030,Data Processing & Outsourced Services,"Providers of commercial data processing and/or business process outsourcing services. This Sub-Industry includes companies providing services for customer experience management, back-office automation, call center management, and investor communications."
77,BRO,Brown & Brown,Financials,Insurance Brokers,"Daytona Beach, Florida",2021-09-20,0000079282,1939,https://www.nyse.com/quote/XNYS:BRO,/wiki/Brown_%26_Brown,"/wiki/Daytona_Beach,_Florida",40,Financials,4030,Insurance,403010,Insurance,40301010,Insurance Brokers,Insurance and reinsurance brokerage firms.
78,BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,"Louisville, Kentucky",1982-10-31,0000014693,1870,https://www.nyse.com/quote/XNYS:BF.B,/wiki/Brown%E2%80%93Forman,"/wiki/Louisville,_Kentucky",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302010,Beverages,30201020,Distillers & Vintners,"Distillers, vintners and producers of alcoholic beverages not classified in the Brewers Sub-Industry."
79,BLDR,Builders FirstSource,Industrials,Building Products,"Irving, Texas",2023-12-18,0001316835,1998,https://www.nyse.com/quote/XNYS:BLDR,/wiki/Builders_FirstSource,"/wiki/Irving,_Texas",20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.
80,BG,Bunge Global SA,Consumer Staples,Agricultural Products & Services,"Chesterfield, Missouri",2023-03-15,0001996862,1818,https://www.nyse.com/quote/XNYS:BG,/wiki/Bunge_Limited,"/wiki/Chesterfield,_Missouri",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202010,Agricultural Products & Services,"Producers of agricultural products. Includes crop growers, owners of plantations and companies that produce and process foods but do not package and market them. Excludes companies classified in the Forest Products Sub-Industry and those that package and market the food products classified in the Packaged Foods & Meats Sub-Industry."
81,CDNS,Cadence Design Systems,Information Technology,Application Software,"San Jose, California",2017-09-18,0000813672,1988,https://www.nasdaq.com/market-activity/stocks/cdns,/wiki/Cadence_Design_Systems,"/wiki/San_Jose,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
82,CZR,Caesars Entertainment,Consumer Discretionary,Casinos & Gaming,"Reno, Nevada",2021-03-22,0001590895,1973,https://www.nasdaq.com/market-activity/stocks/czr,/wiki/Caesars_Entertainment_(2020),"/wiki/Reno,_Nevada",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301010,Casinos & Gaming,Owners and operators of casinos and gaming facilities. Includes companies providing lottery and betting services.
83,CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,"Houston, Texas",2022-04-04,0000906345,1981,https://www.nyse.com/quote/XNYS:CPT,/wiki/Camden_Property_Trust,"/wiki/Houston,_Texas",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601060,Residential REITs,60106010,Multi-Family Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of apartments and other multi-family housing including student housing."
84,CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,"Camden, New Jersey",1957-03-04,0000016732,1869,https://www.nyse.com/quote/XNYS:CPB,/wiki/Campbell_Soup_Company,"/wiki/Camden,_New_Jersey",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202030,Packaged Foods & Meats,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods."
85,COF,Capital One,Financials,Consumer Finance,"Tysons Corner, Virginia",1998-07-01,0000927628,1994,https://www.nyse.com/quote/XNYS:COF,/wiki/Capital_One,"/wiki/Tysons_Corner,_Virginia",40,Financials,4020,Financial Services ,402020,Consumer Finance,40202010,Consumer Finance,"Providers of consumer finance services, including personal credit, credit cards, lease financing, travel-related money services and pawn shops. Excludes mortgage lenders classified in the Commercial & Residential Mortgage Finance Sub-Industry."
